timestamp          , open    , high    , low     , close   , volume
2025-04-09 08:57:00, 223.3300, 223.5682, 222.4700, 222.8300,    28863
2025-04-09 08:58:00, 222.9000, 223.5682, 222.7900, 223.5000,    16345
2025-04-09 08:59:00, 223.4993, 223.5000, 223.0000, 223.1400,    13501
2025-04-09 09:00:00, 223.0000, 225.8800, 223.0000, 224.9000,    92424
2025-04-09 09:01:00, 224.8500, 225.2000, 223.5000, 224.2400,    47111
2025-04-09 09:02:00, 224.4568, 225.0000, 224.1700, 224.5700,    29322
2025-04-09 09:03:00, 224.5600, 224.7500, 224.0000, 224.2800,    32227
2025-04-09 09:04:00, 224.2300, 224.8000, 224.2000, 224.5700,    25412
2025-04-09 09:05:00, 224.5000, 224.7900, 224.3500, 224.7691,    19844
2025-04-09 09:06:00, 224.6000, 226.0000, 224.5700, 225.5500,    82681
2025-04-09 09:07:00, 225.6000, 226.0000, 225.3700, 225.6600,    57893
2025-04-09 09:08:00, 225.7000, 226.0000, 224.7500, 224.7700,    50967
2025-04-09 09:09:00, 224.8400, 225.8500, 224.7000, 225.1000,    79245
2025-04-09 09:10:00, 225.2900, 225.6000, 225.0000, 225.5300,    29106
2025-04-09 09:11:00, 225.3900, 225.4100, 224.5600, 225.2900,    31763
2025-04-09 09:12:00, 225.3600, 225.3600, 224.9100, 225.0100,    18304
2025-04-09 09:13:00, 225.0500, 225.2499, 224.8000, 224.9000,     9091
2025-04-09 09:14:00, 225.0000, 225.0000, 224.5147, 224.5147,    13474
2025-04-09 09:15:00, 224.5600, 224.9800, 224.0300, 224.8400,    22213
2025-04-09 09:16:00, 224.8100, 225.4200, 224.7100, 225.0400,    18703
2025-04-09 09:17:00, 225.0800, 226.2000, 225.0800, 226.1000,    40339
2025-04-09 09:18:00, 226.1200, 226.3500, 225.4200, 226.1400,    40306
2025-04-09 09:19:00, 226.2500, 226.4200, 225.9000, 225.9900,    29423
2025-04-09 09:20:00, 226.0100, 226.2600, 225.5000, 225.7500,    16235
2025-04-09 09:21:00, 225.6600, 226.2600, 225.5000, 225.9500,    12331
2025-04-09 09:22:00, 226.0000, 226.1853, 225.5000, 225.5300,    17881
2025-04-09 09:23:00, 225.6200, 225.6200, 224.5200, 224.7100,    33522
2025-04-09 09:24:00, 224.7700, 225.0200, 224.7000, 225.0000,    12822
2025-04-09 09:25:00, 224.7532, 224.9799, 224.4800, 224.8800,    15507
2025-04-09 09:26:00, 224.6900, 224.9000, 224.6057, 224.7500,     6842
2025-04-09 09:27:00, 224.7100, 224.8000, 223.5600, 223.6800,    17509
2025-04-09 09:28:00, 223.6800, 224.8000, 223.6800, 224.5500,    18111
2025-04-09 09:29:00, 224.5500, 224.6900, 224.4500, 224.6700,    14586
2025-04-09 09:30:00, 224.6700, 226.5000, 223.8800, 226.3500,  1137913
2025-04-09 09:31:00, 226.5000, 228.5389, 225.3858, 227.7020,   728931
2025-04-09 09:32:00, 227.6096, 229.2600, 227.2800, 228.2900,   784986
2025-04-09 09:33:00, 228.3665, 228.7400, 226.3100, 228.3900,   600008
2025-04-09 09:34:00, 228.3900, 229.2700, 227.4700, 227.8522,   578947
2025-04-09 09:35:00, 227.7500, 229.4800, 227.2000, 228.6550,   538448
2025-04-09 09:36:00, 228.5700, 228.7800, 226.4089, 228.0800,   519722
2025-04-09 09:37:00, 228.0892, 228.3200, 226.2700, 226.4500,   463311
2025-04-09 09:38:00, 226.4319, 228.6950, 226.0701, 228.6200,   541325
2025-04-09 09:39:00, 228.6200, 230.3899, 228.2300, 230.2808,   879886
2025-04-09 09:40:00, 230.2910, 232.2486, 229.7201, 232.1000,   835278
2025-04-09 09:41:00, 232.1300, 233.1900, 231.3900, 232.0800,   674874
2025-04-09 09:42:00, 232.1550, 232.2000, 230.4400, 230.8100,   539647
2025-04-09 09:43:00, 230.8300, 231.6200, 229.1100, 229.1741,   539256
2025-04-09 09:44:00, 229.1300, 230.0300, 228.4500, 228.7300,   501658
2025-04-09 09:45:00, 228.7300, 230.2195, 228.5800, 229.2212,   450460
2025-04-09 09:46:00, 229.0500, 230.1300, 228.5401, 229.4100,   363692
2025-04-09 09:47:00, 229.4427, 229.6800, 228.0500, 229.4400,   441215
2025-04-09 09:48:00, 229.4700, 231.1595, 228.6400, 231.1500,   476735
2025-04-09 09:49:00, 231.0600, 232.3500, 230.0500, 232.0100,   535722
2025-04-09 09:50:00, 232.0112, 232.0112, 230.7632, 230.8900,   393121
2025-04-09 09:51:00, 230.8200, 231.9900, 230.5300, 231.7871,   336086
2025-04-09 09:52:00, 231.8000, 232.7800, 231.1000, 231.5959,   469355
2025-04-09 09:53:00, 231.4900, 232.4600, 231.1100, 232.2400,   318215
2025-04-09 09:54:00, 232.1700, 232.2634, 230.4100, 231.3980,   378568
2025-04-09 09:55:00, 231.5000, 232.0999, 230.9100, 231.7900,   276187
2025-04-09 09:56:00, 231.7250, 232.5000, 231.5925, 232.2050,   371794
2025-04-09 09:57:00, 232.2000, 232.5700, 231.0318, 231.8400,   306127
2025-04-09 09:58:00, 231.7900, 232.4800, 230.8900, 232.0075,   351494
2025-04-09 09:59:00, 232.0050, 232.4900, 231.2200, 231.4405,   329095
2025-04-09 10:00:00, 231.4300, 236.0000, 231.2700, 233.6700,   823505
2025-04-09 10:01:00, 233.6900, 234.6600, 233.4404, 233.9053,   483666
2025-04-09 10:02:00, 233.9000, 234.4286, 233.6000, 233.9000,   347844
2025-04-09 10:03:00, 233.8100, 234.6512, 232.9000, 233.1500,   448680
2025-04-09 10:04:00, 233.1400, 233.1550, 232.0200, 232.4800,   351888
2025-04-09 10:05:00, 232.4400, 232.7900, 230.6600, 230.9800,   546542
2025-04-09 10:06:00, 230.9550, 231.2400, 229.9301, 230.9600,   509588
2025-04-09 10:07:00, 230.9600, 230.9900, 229.8601, 230.3500,   316087
2025-04-09 10:08:00, 230.2836, 231.1655, 229.9750, 230.8400,   281275
2025-04-09 10:09:00, 230.8375, 231.2300, 230.0401, 230.3900,   294059
2025-04-09 10:10:00, 230.3850, 232.2100, 230.0600, 232.0918,   420425
2025-04-09 10:11:00, 232.1550, 232.6900, 231.3500, 232.0900,   344986
2025-04-09 10:12:00, 232.1000, 232.4800, 231.3100, 231.3400,   264978
2025-04-09 10:13:00, 231.3900, 231.5385, 230.1900, 230.4900,   298771
2025-04-09 10:14:00, 230.4900, 230.5434, 229.1215, 229.6200,   441979
2025-04-09 10:15:00, 229.6200, 230.7800, 229.4910, 230.2000,   298798
2025-04-09 10:16:00, 230.1600, 231.1200, 229.8901, 230.9400,   217810
2025-04-09 10:17:00, 230.8322, 232.2000, 230.7201, 231.6394,   349186
2025-04-09 10:18:00, 231.6600, 231.9592, 231.0700, 231.2000,   188321
2025-04-09 10:19:00, 231.1500, 231.9900, 230.6900, 231.7261,   252177
2025-04-09 10:20:00, 231.7800, 232.5500, 231.2800, 231.9300,   324329
2025-04-09 10:21:00, 231.9550, 232.7800, 230.9600, 231.1800,   294789
2025-04-09 10:22:00, 231.2712, 231.3200, 229.9400, 230.7100,   311823
2025-04-09 10:23:00, 230.7800, 233.2400, 230.6101, 232.4475,   523102
2025-04-09 10:24:00, 232.4250, 233.3400, 232.0100, 232.1200,   363236
2025-04-09 10:25:00, 232.1863, 232.6000, 231.5700, 231.7650,   270246
2025-04-09 10:26:00, 231.7400, 232.2799, 231.0300, 231.3800,   263053
2025-04-09 10:27:00, 231.3000, 231.4200, 230.6300, 230.9700,   241929
2025-04-09 10:28:00, 230.9000, 231.6489, 230.3200, 231.1400,   256580
2025-04-09 10:29:00, 231.1800, 232.0500, 231.0600, 231.5900,   225970
2025-04-09 10:30:00, 231.7000, 232.4197, 231.1300, 232.2999,   207932
2025-04-09 10:31:00, 232.2402, 233.6500, 231.8100, 232.7896,   479630
2025-04-09 10:32:00, 232.7700, 233.8300, 232.6000, 233.4850,   327247
2025-04-09 10:33:00, 233.5800, 234.0800, 233.0101, 233.4200,   407555
2025-04-09 10:34:00, 233.3900, 234.2800, 233.3900, 233.7550,   289327
2025-04-09 10:35:00, 233.7550, 234.0724, 233.3100, 233.9000,   263390
2025-04-09 10:36:00, 233.8500, 233.9799, 233.0601, 233.3699,   225358
2025-04-09 10:37:00, 233.2950, 233.3599, 232.5700, 233.1344,   304390
2025-04-09 10:38:00, 232.9100, 233.1100, 232.1100, 232.5650,   240881
2025-04-09 10:39:00, 232.5900, 233.1300, 232.1000, 232.8799,   229631
2025-04-09 10:40:00, 232.7400, 232.7850, 231.6400, 232.3984,   255847
2025-04-09 10:41:00, 232.4000, 232.7349, 231.9501, 232.4762,   203060
2025-04-09 10:42:00, 232.3600, 233.0900, 232.0500, 232.8800,   234191
2025-04-09 10:43:00, 232.9000, 233.0999, 232.4400, 232.9000,   188265
2025-04-09 10:44:00, 232.8450, 232.9300, 231.9500, 232.0550,   205273
2025-04-09 10:45:00, 232.1100, 232.5400, 231.5000, 232.3600,   252406
2025-04-09 10:46:00, 232.5700, 233.0900, 232.5400, 232.6718,   247024
2025-04-09 10:47:00, 232.8297, 233.8200, 232.7106, 232.9090,   291069
2025-04-09 10:48:00, 232.9850, 233.1500, 231.8450, 231.9700,   293750
2025-04-09 10:49:00, 232.0099, 232.0099, 230.3700, 230.6200,   416773
2025-04-09 10:50:00, 230.6100, 231.1500, 229.9000, 230.1050,   421074
2025-04-09 10:51:00, 230.0700, 230.3600, 229.2900, 229.5800,   365266
2025-04-09 10:52:00, 229.4500, 229.6500, 227.9200, 228.0001,   576170
2025-04-09 10:53:00, 228.0800, 228.9100, 228.0800, 228.6800,   324164
2025-04-09 10:54:00, 228.6800, 228.8400, 227.9700, 228.5800,   302567
2025-04-09 10:55:00, 228.6250, 229.3783, 228.2000, 228.6759,   305706
2025-04-09 10:56:00, 228.6950, 228.9191, 227.7100, 227.9700,   296003
2025-04-09 10:57:00, 228.0500, 228.8500, 227.9500, 228.7361,   255126
2025-04-09 10:58:00, 228.7300, 228.9300, 227.8600, 227.9700,   301952
2025-04-09 10:59:00, 227.8800, 227.9000, 226.7600, 226.7932,   469997
2025-04-09 11:00:00, 226.8500, 227.8491, 226.6200, 227.6000,   376602
2025-04-09 11:01:00, 227.5950, 227.9900, 227.1200, 227.8300,   239481
2025-04-09 11:02:00, 227.7525, 228.2499, 227.4000, 227.6637,   226113
2025-04-09 11:03:00, 227.6000, 228.3790, 227.1500, 228.2000,   233330
2025-04-09 11:04:00, 228.1300, 229.0900, 227.9000, 228.9400,   254984
2025-04-09 11:05:00, 228.9550, 230.3600, 228.7700, 230.0575,   386866
2025-04-09 11:06:00, 230.0750, 231.0700, 229.5500, 230.5300,   356770
2025-04-09 11:07:00, 230.4950, 230.5400, 229.5600, 230.1700,   227246
2025-04-09 11:08:00, 230.0800, 230.8291, 229.7400, 230.0100,   248069
2025-04-09 11:09:00, 230.0100, 230.3300, 229.7315, 230.2003,   185587
2025-04-09 11:10:00, 230.2900, 230.5151, 229.7000, 230.1850,   172611
2025-04-09 11:11:00, 230.1900, 230.5000, 229.8117, 230.2200,   163661
2025-04-09 11:12:00, 230.1300, 230.3900, 229.2000, 229.5000,   220104
2025-04-09 11:13:00, 229.4300, 229.4986, 228.9000, 229.4402,   232058
2025-04-09 11:14:00, 229.3000, 230.1763, 229.1000, 229.7400,   157850
2025-04-09 11:15:00, 229.7000, 231.1300, 229.7000, 231.0700,   299391
2025-04-09 11:16:00, 231.0700, 231.7000, 231.0400, 231.0900,   303340
2025-04-09 11:17:00, 231.1225, 231.6000, 231.0200, 231.4000,   215961
2025-04-09 11:18:00, 231.5000, 231.6025, 230.6600, 231.2700,   214277
2025-04-09 11:19:00, 231.2800, 231.6200, 230.9346, 231.2900,   150406
2025-04-09 11:20:00, 231.3100, 231.7100, 231.1200, 231.6000,   192792
2025-04-09 11:21:00, 231.6600, 232.1800, 231.5400, 231.6400,   318391
2025-04-09 11:22:00, 231.6725, 231.8600, 231.2800, 231.6050,   166521
2025-04-09 11:23:00, 231.6295, 232.2200, 231.4800, 231.8350,   165007
2025-04-09 11:24:00, 231.9000, 232.2000, 231.8675, 232.1100,   201110
2025-04-09 11:25:00, 232.1000, 232.1700, 231.5000, 231.7689,   191958
2025-04-09 11:26:00, 231.7139, 231.9200, 231.4600, 231.8100,   130451
2025-04-09 11:27:00, 231.7800, 232.1300, 231.5800, 231.7900,   152554
2025-04-09 11:28:00, 231.8100, 231.9000, 231.0100, 231.2450,   189077
2025-04-09 11:29:00, 231.2100, 231.3800, 230.7086, 230.7618,   152737
2025-04-09 11:30:00, 230.8200, 231.4100, 230.5700, 231.3300,   188996
2025-04-09 11:31:00, 231.3538, 231.5900, 231.0200, 231.0700,   138759
2025-04-09 11:32:00, 231.0700, 231.2400, 229.8000, 230.2600,   253810
2025-04-09 11:33:00, 230.3000, 230.3100, 229.2100, 229.6900,   189723
2025-04-09 11:34:00, 229.6600, 230.0000, 229.4700, 229.6600,   126115
2025-04-09 11:35:00, 229.6700, 230.1300, 229.1038, 229.2300,   211079
2025-04-09 11:36:00, 229.1000, 229.9500, 228.9800, 229.6700,   147546
2025-04-09 11:37:00, 229.6750, 230.3900, 229.5000, 230.0335,   144010
2025-04-09 11:38:00, 230.0100, 230.0359, 229.4600, 229.5415,   145247
2025-04-09 11:39:00, 229.6390, 229.6500, 228.6600, 228.7900,   225702
2025-04-09 11:40:00, 228.7900, 229.2629, 228.6700, 228.8400,   146259
2025-04-09 11:41:00, 228.8400, 228.9598, 228.0100, 228.2200,   310543
2025-04-09 11:42:00, 228.2000, 228.3800, 227.8000, 228.1200,   257523
2025-04-09 11:43:00, 228.0810, 228.4500, 227.9700, 228.1811,   152490
2025-04-09 11:44:00, 228.2300, 228.3300, 227.4269, 227.9300,   224299
2025-04-09 11:45:00, 227.9300, 229.1700, 227.9160, 229.0150,   294013
2025-04-09 11:46:00, 229.0150, 229.4000, 228.7000, 229.2600,   216457
2025-04-09 11:47:00, 229.2900, 231.2700, 229.1700, 230.8000,   446210
2025-04-09 11:48:00, 230.6300, 231.3500, 230.2300, 231.3400,   296051
2025-04-09 11:49:00, 231.1900, 231.6600, 230.2500, 230.6528,   304748
2025-04-09 11:50:00, 230.5850, 231.1400, 230.1400, 231.0000,   171599
2025-04-09 11:51:00, 230.9550, 231.2100, 230.4600, 230.7500,   193527
2025-04-09 11:52:00, 230.7100, 230.9900, 230.4800, 230.9050,    98300
2025-04-09 11:53:00, 230.8500, 231.3988, 230.4100, 230.4500,   149149
2025-04-09 11:54:00, 230.4200, 230.5900, 229.5100, 229.6800,   213147
2025-04-09 11:55:00, 229.6800, 229.8586, 229.0828, 229.1550,   188306
2025-04-09 11:56:00, 229.1900, 229.3084, 228.7500, 229.1650,   219891
2025-04-09 11:57:00, 229.1550, 229.3300, 228.8600, 228.9800,   144380
2025-04-09 11:58:00, 229.0200, 229.2921, 228.6000, 229.0948,   139038
2025-04-09 11:59:00, 229.0300, 229.9300, 228.8513, 229.6925,   142899
2025-04-09 12:00:00, 229.6900, 229.8900, 229.1300, 229.2800,   185559
2025-04-09 12:01:00, 229.2400, 229.2800, 228.7990, 228.9204,   140035
2025-04-09 12:02:00, 229.0600, 229.8800, 229.0000, 229.7350,   165049
2025-04-09 12:03:00, 229.7350, 230.5706, 229.3900, 229.9900,   214552
2025-04-09 12:04:00, 229.9400, 230.2481, 229.7300, 229.8550,   128564
2025-04-09 12:05:00, 229.8525, 230.7400, 229.6558, 230.4700,   189176
2025-04-09 12:06:00, 230.4700, 230.8900, 230.2132, 230.3200,   151163
2025-04-09 12:07:00, 230.3200, 230.6400, 230.0600, 230.5699,   109287
2025-04-09 12:08:00, 230.5350, 231.0000, 230.4100, 230.8600,   154741
2025-04-09 12:09:00, 230.8800, 231.3000, 230.8000, 230.9900,   340035
2025-04-09 12:10:00, 230.9901, 231.3996, 230.6201, 231.1600,   129994
2025-04-09 12:11:00, 231.2700, 231.7490, 231.1400, 231.5384,   201788
2025-04-09 12:12:00, 231.5500, 232.1200, 231.4800, 232.1000,   213071
2025-04-09 12:13:00, 232.1400, 232.6792, 232.1232, 232.6792,   292410
2025-04-09 12:14:00, 232.6302, 233.3050, 232.5909, 233.1400,   366668
2025-04-09 12:15:00, 233.1400, 233.8300, 233.0700, 233.2500,   323354
2025-04-09 12:16:00, 233.3000, 233.3600, 232.4700, 233.0600,   296580
2025-04-09 12:17:00, 232.9950, 233.3399, 232.6500, 232.6915,   228092
2025-04-09 12:18:00, 232.7200, 233.0987, 232.5200, 232.6600,   200999
2025-04-09 12:19:00, 232.6200, 232.7600, 232.2000, 232.6600,   199265
2025-04-09 12:20:00, 232.6550, 232.7300, 231.8500, 232.3550,   190399
2025-04-09 12:21:00, 232.2800, 232.6800, 231.8800, 232.1500,   135457
2025-04-09 12:22:00, 232.1571, 232.8200, 232.1200, 232.5400,   175216
2025-04-09 12:23:00, 232.5800, 232.7400, 232.0000, 232.4450,   124657
2025-04-09 12:24:00, 232.4500, 232.7400, 232.2000, 232.2625,   119825
2025-04-09 12:25:00, 232.3100, 233.2200, 232.1500, 233.1700,   218689
2025-04-09 12:26:00, 233.1500, 233.6000, 232.9900, 233.3600,   238937
2025-04-09 12:27:00, 233.3650, 233.6500, 233.1600, 233.3500,   201016
2025-04-09 12:28:00, 233.2200, 233.5400, 232.5500, 232.5900,   147709
2025-04-09 12:29:00, 232.5950, 232.8000, 232.3107, 232.6550,   131739
2025-04-09 12:30:00, 232.6500, 233.0945, 232.0500, 232.8875,   217524
2025-04-09 12:31:00, 232.8200, 233.2000, 232.6000, 232.6720,   114717
2025-04-09 12:32:00, 232.6950, 232.8800, 232.4100, 232.7900,   102840
2025-04-09 12:33:00, 232.7000, 233.1604, 232.6700, 232.8099,   110091
2025-04-09 12:34:00, 232.7900, 233.2690, 232.4300, 233.2616,   124307
2025-04-09 12:35:00, 233.2500, 233.9100, 233.2200, 233.8150,   199061
2025-04-09 12:36:00, 233.7600, 233.8300, 232.9200, 233.1606,   186804
2025-04-09 12:37:00, 233.1600, 233.3061, 232.7600, 233.0100,   121612
2025-04-09 12:38:00, 233.0400, 233.0988, 232.3900, 232.9300,   122915
2025-04-09 12:39:00, 232.8609, 233.2700, 232.8030, 233.0100,   108204
2025-04-09 12:40:00, 233.0075, 233.0652, 232.3700, 232.5700,   122187
2025-04-09 12:41:00, 232.5550, 232.9500, 232.1707, 232.9400,   112230
2025-04-09 12:42:00, 232.9200, 233.0697, 232.4071, 232.5300,   164608
2025-04-09 12:43:00, 232.5300, 232.7996, 232.2801, 232.5000,    72273
2025-04-09 12:44:00, 232.4832, 232.7900, 231.9000, 232.7050,   176943
2025-04-09 12:45:00, 232.7050, 232.8999, 232.0000, 232.1650,   108317
2025-04-09 12:46:00, 232.1800, 232.9600, 231.8700, 232.4700,   118747
2025-04-09 12:47:00, 232.4700, 232.8884, 232.2300, 232.4900,   134763
2025-04-09 12:48:00, 232.5400, 233.1378, 232.4401, 232.9150,   179024
2025-04-09 12:49:00, 232.9000, 233.4374, 232.9000, 233.3000,   134377
2025-04-09 12:50:00, 233.3400, 234.2700, 233.3000, 234.2685,   299023
2025-04-09 12:51:00, 234.2000, 234.4000, 233.6100, 233.6857,   248748
2025-04-09 12:52:00, 233.6600, 233.7184, 232.6200, 232.8632,   214437
2025-04-09 12:53:00, 232.8100, 233.3800, 232.4700, 233.1879,   173110
2025-04-09 12:54:00, 233.2156, 233.7000, 233.1701, 233.6450,   157083
2025-04-09 12:55:00, 233.6900, 234.0700, 233.2100, 233.8619,   204853
2025-04-09 12:56:00, 233.7500, 234.1500, 233.6700, 234.1000,   144686
2025-04-09 12:57:00, 234.1000, 234.2500, 233.8100, 234.0100,   161727
2025-04-09 12:58:00, 234.0000, 234.1000, 233.2500, 233.4000,   168096
2025-04-09 12:59:00, 233.3213, 233.6099, 232.6500, 232.9000,   171297
2025-04-09 13:00:00, 232.9400, 233.6200, 232.8629, 233.6081,   156559
2025-04-09 13:01:00, 233.4900, 233.7700, 233.0900, 233.5352,    88060
2025-04-09 13:02:00, 233.4800, 236.7500, 233.4700, 235.6100,   798921
2025-04-09 13:03:00, 235.5700, 235.8000, 234.6300, 235.6150,   355219
2025-04-09 13:04:00, 235.5200, 236.6900, 235.3310, 236.6100,   335426
2025-04-09 13:05:00, 236.5400, 236.7300, 235.7900, 235.9930,   327790
2025-04-09 13:06:00, 235.9200, 236.1491, 235.1200, 235.3550,   236830
2025-04-09 13:07:00, 235.3100, 235.6170, 234.3200, 234.7900,   344621
2025-04-09 13:08:00, 234.8200, 235.3435, 234.4001, 234.5700,   251678
2025-04-09 13:09:00, 234.6100, 234.6800, 233.8900, 234.1600,   246163
2025-04-09 13:10:00, 234.1600, 234.3800, 233.1101, 233.4900,   288274
2025-04-09 13:11:00, 233.4952, 234.2000, 233.2700, 233.4100,   259500
2025-04-09 13:12:00, 233.4700, 235.1000, 233.4600, 234.8200,   210904
2025-04-09 13:13:00, 234.8200, 235.2600, 234.3400, 234.6500,   241163
2025-04-09 13:14:00, 234.6750, 235.0600, 233.8700, 235.0500,   183891
2025-04-09 13:15:00, 235.0600, 235.3589, 234.5700, 234.9529,   176215
2025-04-09 13:16:00, 234.9250, 236.0199, 234.8600, 235.7100,   309458
2025-04-09 13:17:00, 235.7600, 235.9800, 235.2100, 235.8029,   237345
2025-04-09 13:18:00, 235.6950, 236.3192, 232.0000, 233.1150,   586926
2025-04-09 13:19:00, 233.2600, 242.0800, 232.3000, 241.9000,  1477539
2025-04-09 13:20:00, 241.8750, 242.7900, 237.4777, 242.7900,   965999
2025-04-09 13:21:00, 242.5850, 245.5000, 242.5850, 243.5805,  1038780
2025-04-09 13:22:00, 243.4800, 245.7000, 240.7500, 245.5800,   727342
2025-04-09 13:23:00, 245.5800, 247.8399, 245.2300, 246.5150,   917601
2025-04-09 13:24:00, 246.4000, 248.2182, 245.6300, 247.2400,   774673
2025-04-09 13:25:00, 247.2300, 250.0000, 247.0000, 249.5000,   927148
2025-04-09 13:26:00, 249.6350, 252.2500, 249.1000, 252.2431,  1015846
2025-04-09 13:27:00, 252.1800, 253.8000, 251.8900, 252.4000,   879637
2025-04-09 13:28:00, 252.4000, 253.5200, 245.8801, 246.5099,  1066625
2025-04-09 13:29:00, 246.3300, 248.8600, 245.0500, 246.3700,   681279
2025-04-09 13:30:00, 246.4000, 249.3900, 246.3200, 248.3650,   646804
2025-04-09 13:31:00, 248.4900, 250.7490, 247.2200, 250.6900,   638610
2025-04-09 13:32:00, 250.5746, 251.2900, 248.1000, 250.1894,   442871
2025-04-09 13:33:00, 250.1900, 250.3700, 248.0400, 249.2400,   454372
2025-04-09 13:34:00, 249.2400, 251.8700, 248.8000, 251.5250,   504551
2025-04-09 13:35:00, 251.4600, 255.5800, 250.3600, 253.7500,   958831
2025-04-09 13:36:00, 253.7500, 254.8800, 250.3200, 250.7300,   675906
2025-04-09 13:37:00, 250.7300, 254.3200, 250.1500, 252.7450,   586234
2025-04-09 13:38:00, 252.7450, 253.8300, 250.6200, 251.1589,   431911
2025-04-09 13:39:00, 251.1500, 252.5000, 249.5900, 249.6600,   424289
2025-04-09 13:40:00, 249.8400, 250.9700, 248.1700, 250.7500,   494374
2025-04-09 13:41:00, 250.7394, 251.7799, 250.2901, 250.8500,   294050
2025-04-09 13:42:00, 250.9051, 251.9861, 249.4100, 251.3019,   405329
2025-04-09 13:43:00, 251.1250, 251.6400, 250.0500, 250.5116,   351007
2025-04-09 13:44:00, 250.5000, 250.9600, 248.2400, 249.2600,   554959
2025-04-09 13:45:00, 249.2800, 250.3900, 248.7000, 250.0500,   482672
2025-04-09 13:46:00, 250.0200, 253.6763, 250.0000, 253.2950,   750400
2025-04-09 13:47:00, 253.3699, 253.8100, 251.8326, 252.8100,   489217
2025-04-09 13:48:00, 252.8779, 254.8800, 252.3700, 254.2300,   614215
2025-04-09 13:49:00, 254.2000, 254.9900, 252.5100, 254.0200,   490889
2025-04-09 13:50:00, 254.1400, 254.3500, 252.1700, 252.8100,   493270
2025-04-09 13:51:00, 252.7400, 253.5754, 251.7801, 253.4300,   551960
2025-04-09 13:52:00, 253.3600, 254.4400, 252.9500, 253.2000,   458770
2025-04-09 13:53:00, 253.1600, 253.9800, 252.9500, 253.8614,   312498
2025-04-09 13:54:00, 253.7570, 255.4000, 252.9900, 255.2200,   668369
2025-04-09 13:55:00, 255.2000, 255.3147, 253.6900, 254.4400,   459232
2025-04-09 13:56:00, 254.3900, 257.0000, 254.0400, 256.2400,   626327
2025-04-09 13:57:00, 256.4999, 258.6600, 256.2900, 257.9511,   797435
2025-04-09 13:58:00, 257.9500, 259.4200, 257.6201, 258.6100,   581877
2025-04-09 13:59:00, 258.6400, 260.5600, 258.5800, 260.0954,   658708
2025-04-09 14:00:00, 260.1600, 263.0781, 259.5200, 259.9479,  1004479
2025-04-09 14:01:00, 259.8300, 261.7200, 259.6202, 260.4750,   694604
2025-04-09 14:02:00, 260.4750, 262.3000, 258.8800, 261.2900,   656910
2025-04-09 14:03:00, 261.2300, 262.0580, 259.8100, 261.8400,   481426
2025-04-09 14:04:00, 261.8350, 262.6196, 259.8500, 260.5335,   498525
2025-04-09 14:05:00, 260.5600, 261.3700, 259.6900, 259.8744,   439824
2025-04-09 14:06:00, 259.8800, 260.8500, 259.0800, 259.1250,   435213
2025-04-09 14:07:00, 259.1200, 259.9300, 258.0500, 258.1150,   603544
2025-04-09 14:08:00, 258.1150, 258.2500, 256.5000, 257.3950,   655483
2025-04-09 14:09:00, 257.5200, 259.9300, 257.1200, 259.4710,   436897
2025-04-09 14:10:00, 259.3000, 259.9800, 257.7600, 259.4890,   447444
2025-04-09 14:11:00, 259.4050, 261.7100, 259.2200, 261.0400,   608379
2025-04-09 14:12:00, 261.0400, 261.6000, 260.3100, 260.8116,   388628
2025-04-09 14:13:00, 260.6600, 261.4300, 259.8800, 260.4250,   365965
2025-04-09 14:14:00, 260.4700, 261.0250, 259.7900, 260.2700,   293850
2025-04-09 14:15:00, 260.3750, 260.9483, 259.1073, 259.7800,   336636
2025-04-09 14:16:00, 259.7950, 261.6600, 259.5800, 261.6000,   567145
2025-04-09 14:17:00, 261.6050, 262.4900, 260.5500, 261.3000,   554004
2025-04-09 14:18:00, 261.1900, 262.6700, 260.6600, 262.6700,   328220
2025-04-09 14:19:00, 262.6600, 262.9900, 260.1700, 260.8700,   432218
2025-04-09 14:20:00, 260.7300, 261.7400, 259.2800, 260.6200,   423654
2025-04-09 14:21:00, 260.6890, 261.1799, 259.6700, 261.0800,   288344
2025-04-09 14:22:00, 261.1000, 262.6600, 260.4300, 262.2521,   456630
2025-04-09 14:23:00, 262.3550, 264.0800, 262.3495, 264.0798,   561198
2025-04-09 14:24:00, 263.9950, 264.9500, 263.6260, 264.2350,   534311
2025-04-09 14:25:00, 264.2350, 265.6900, 263.7000, 265.0600,   584972
2025-04-09 14:26:00, 265.0100, 265.2800, 264.2300, 264.5750,   377518
2025-04-09 14:27:00, 264.5750, 265.9100, 264.5000, 265.9100,   304691
2025-04-09 14:28:00, 265.9200, 266.8900, 264.8000, 265.4900,   776448
2025-04-09 14:29:00, 265.5400, 265.9400, 264.0000, 265.0900,   401839
2025-04-09 14:30:00, 265.0600, 266.9158, 264.9600, 266.0500,   460916
2025-04-09 14:31:00, 266.0100, 266.9900, 265.1000, 265.8700,   481855
2025-04-09 14:32:00, 265.8800, 266.4000, 265.3200, 266.2083,   288843
2025-04-09 14:33:00, 266.0700, 266.1984, 263.8600, 264.3540,   415309
2025-04-09 14:34:00, 264.3308, 264.5199, 262.4300, 263.3600,   466757
2025-04-09 14:35:00, 263.3900, 264.8800, 262.6101, 264.3411,   402419
2025-04-09 14:36:00, 264.2800, 265.2000, 263.3500, 264.1500,   382845
